Name	Length	EffectiveLength	TPM	NumReads
FBtr0075547	1495	1321.410	26.474137	269.000
FBtr0081941	1545	1371.410	0.335268	3.536
FBtr0075223	990	816.549	0.128890	0.809
FBtr0310051	834	660.627	0.234403	1.191
FBtr0331920	2804	2630.410	8.320857	168.300
FBtr0086500	2503	2329.410	24.442311	437.805
FBtr0088727	1572	1398.410	0.845327	9.090
FBtr0339356	1447	1273.410	76.483656	748.910
FBtr0073139	1201	1027.410	0.000000	0.000
FBtr0072090	581	407.754	0.000000	0.000
FBtr0083418	851	677.614	0.000000	0.000
FBtr0080051	1082	908.410	47.100030	329.000
FBtr0088925	1577	1403.410	4.633323	50.000
FBtr0085572	1158	984.410	1.188978	9.000
FBtr0072285	6115	5941.410	7.267007	332.000
FBtr0300721	1901	1727.410	0.000000	0.000
FBtr0300722	1847	1673.410	0.000000	0.000
FBtr0332127	1950	1776.410	0.000000	0.000
FBtr0300724	1898	1724.410	0.000000	0.000
FBtr0079710	2774	2600.410	9.347013	186.899
FBtr0331990	3041	2867.410	4.449276	98.101
FBtr0085535	1021	847.410	265.722944	1731.472
FBtr0085536	1116	942.410	3.936778	28.528
FBtr0084035	3171	2997.410	31.932925	736.000
FBtr0070864	1408	1234.410	0.000000	0.000
FBtr0344821	1866	1692.410	2.850514	37.096
FBtr0078194	1859	1685.410	4.159358	53.904
FBtr0070723	2313	2139.410	6.829980	112.359
FBtr0343535	2135	1961.410	65.219201	983.641
FBtr0080602	1086	912.410	4.418541	31.000
FBtr0299955	1270	1096.410	0.000000	0.000
FBtr0077958	2029	1855.410	127.006332	1812.000
FBtr0086499	884	710.600	0.000000	0.000
FBtr0345818	979	805.558	0.000000	0.000
FBtr0305213	5657	5483.410	0.291474	12.290
FBtr0087416	4075	3901.410	2.418706	72.560
FBtr0305216	5459	5285.410	0.311525	12.661
FBtr0305217	4468	4294.410	0.361619	11.941
FBtr0111007	2304	2130.410	0.222095	3.638
FBtr0305214	5534	5360.410	0.243223	10.025
FBtr0111006	4393	4219.410	0.356711	11.573
FBtr0305215	5666	5492.410	0.289872	12.242
FBtr0087415	5132	4958.410	0.867328	33.069
FBtr0113117	2123	1949.410	3.202175	48.000
FBtr0081242	1145	971.410	0.133877	1.000
FBtr0071091	1705	1531.410	205.339223	2418.000
FBtr0344440	2034	1860.410	0.095414	1.365
FBtr0344442	2199	2025.410	0.083388	1.299
FBtr0344441	1215	1041.410	0.089366	0.716
FBtr0344443	2109	1935.410	0.041710	0.621
FBtr0343988	1058	884.410	2.095210	14.249
FBtr0078720	1051	877.410	2.952547	19.920
FBtr0343989	1052	878.410	2.787970	18.831
FBtr0073948	606	432.744	9.917215	33.000
FBtr0091748	588	414.753	54.267064	173.069
FBtr0091747	1336	1162.410	0.216063	1.931
FBtr0342609	2545	2371.410	0.000000	0.000
FBtr0344769	2414	2240.410	0.000000	0.000
FBtr0306841	2409	2235.410	0.000000	0.000
FBtr0075297	5195	5021.410	2.033512	78.517
FBtr0321285	6001	5827.410	6.614487	296.391
FBtr0332122	5092	4918.410	3.254705	123.092
FBtr0072403	1726	1552.410	0.083772	1.000
FBtr0082588	1194	1020.410	0.000205	0.002
FBtr0077852	1707	1533.410	15.178050	178.965
FBtr0334813	1907	1733.410	0.677879	9.035
FBtr0100361	4159	3985.410	4.662595	142.887
FBtr0301633	2311	2137.410	26.525580	435.959
FBtr0334298	3856	3682.410	0.305497	8.650
FBtr0301632	2962	2788.410	0.307579	6.595
FBtr0301634	2802	2628.410	5.369984	108.532
FBtr0081657	4140	3966.410	0.096934	2.956
FBtr0081658	3987	3813.410	0.103795	3.044
FBtr0303837	720	546.677	0.000000	0.000
FBtr0083150	3832	3658.410	0.107295	3.018
FBtr0082976	3436	3262.410	0.318903	8.000
FBtr0070399	1643	1469.410	0.708034	8.000
FBtr0077497	3750	3576.410	13.951621	383.676
FBtr0077498	2928	2754.410	2.092737	44.324
FBtr0078424	1280	1106.410	2.115746	18.000
FBtr0086227	4602	4428.410	7.309033	248.886
FBtr0114599	2511	2337.410	37.953677	682.153
FBtr0076253	2604	2430.410	2.849226	53.248
FBtr0113205	2375	2201.410	98.715585	1671.012
FBtr0088770	2074	1900.410	0.527623	7.710
FBtr0076751	2378	2204.410	0.000073	0.001
FBtr0078272	2315	2141.410	2.675094	44.049
FBtr0331529	2056	1882.410	32.871928	475.809
FBtr0331528	2025	1851.410	13.988432	199.143
FBtr0078408	967	793.568	0.056764	0.346
FBtr0344634	546	372.766	0.576909	1.654
FBtr0080571	3679	3505.410	21.443518	578.000
FBtr0332294	2810	2636.410	1.153062	23.375
FBtr0071494	2321	2147.410	10.513441	173.601
FBtr0343043	2415	2241.410	36.918742	636.299
FBtr0071495	2519	2345.410	1.655721	29.861
FBtr0086781	701	527.689	43.128765	175.000
FBtr0345286	1068	894.410	5.659170	38.921
FBtr0080289	1093	919.410	1.558482	11.018
FBtr0083786	1817	1643.410	52.398428	662.151
FBtr0335415	1790	1616.410	36.273260	450.849
FBtr0091825	529	355.771	0.040833	0.112
FBtr0084712	2038	1864.410	0.069753	1.000
FBtr0077722	1930	1756.410	0.000000	0.000
FBtr0081956	2869	2695.410	0.713332	14.785
FBtr0392898	2350	2176.410	0.132379	2.215
FBtr0081383	527	353.773	0.000000	0.000
FBtr0445414	2304	2130.410	8.703586	142.579
FBtr0445415	2273	2099.410	4.492049	72.516
FBtr0079947	2246	2072.410	11.038504	175.905
FBtr0083286	1569	1395.410	40.168217	431.000
FBtr0085081	1305	1131.410	0.000000	0.000
FBtr0345260	1311	1137.410	0.000000	0.000
FBtr0081789	4823	4649.410	0.000000	0.000
FBtr0344726	4030	3856.410	0.000000	0.000
FBtr0087447	904	730.596	0.000000	0.000
FBtr0087446	848	674.615	0.000000	0.000
FBtr0344070	559	385.762	33.046734	98.026
FBtr0074740	567	393.759	14.725495	44.585
FBtr0075243	909	735.592	0.000000	0.000
FBtr0089204	2381	2207.410	2.944656	49.982
FBtr0089205	2159	1985.410	8.778517	134.018
FBtr0076805	1979	1805.410	0.024051	0.334
FBtr0076806	2066	1892.410	0.023038	0.335
FBtr0334059	1812	1638.410	0.026263	0.331
FBtr0081901	1036	862.410	37.850109	251.000
FBtr0299957	1498	1324.410	26.734626	272.264
FBtr0080558	1333	1159.410	0.336505	3.000
FBtr0329973	3249	3075.410	0.000000	0.000
FBtr0071638	3463	3289.410	2.163643	54.726
FBtr0071637	3387	3213.410	47.685577	1178.274
FBtr0305271	2360	2186.410	0.328902	5.530
FBtr0083372	2368	2194.410	0.324198	5.470
FBtr0310149	2300	2126.410	18.775799	307.000
FBtr0081749	981	807.555	0.644161	4.000
FBtr0071321	4393	4219.410	8.526716	276.647
FBtr0334929	4444	4270.410	4.213325	138.353
FBtr0332175	2570	2396.410	0.344017	6.339
FBtr0332176	2506	2332.410	2.564036	45.986
FBtr0290212	1870	1696.410	15.330257	199.974
FBtr0110825	2350	2176.410	0.471490	7.891
FBtr0075695	5991	5817.410	10.978819	491.109
FBtr0083829	3509	3335.410	38.912429	998.000
FBtr0087756	2355	2181.410	0.000000	0.000
FBtr0332109	5929	5755.410	2.840226	125.696
FBtr0072520	5932	5758.410	3.435358	152.113
FBtr0305325	5878	5704.410	5.191628	227.723
FBtr0332108	5881	5707.410	7.499267	329.117
FBtr0332110	5914	5740.410	2.341388	103.350
FBtr0343484	2044	1870.410	19.672796	282.941
FBtr0072309	2202	2028.410	1.093719	17.059
FBtr0071347	1519	1345.410	2.513308	26.001
FBtr0340343	2114	1940.410	54.872247	818.727
FBtr0071346	1537	1363.410	1.126683	11.812
FBtr0071345	1399	1225.410	798.534917	7524.336
FBtr0078959	2182	2008.410	0.388513	6.000
FBtr0077017	2685	2511.410	20.297286	391.966
FBtr0083171	1288	1114.410	0.000000	0.000
FBtr0075364	687	513.690	0.113073	0.447
FBtr0100244	862	688.606	21.256643	112.553
FBtr0329966	1213	1039.410	0.500473	4.000
FBtr0089547	1078	904.410	0.143794	1.000
FBtr0306609	15345	15171.410	0.332410	38.779
FBtr0347214	10116	9942.410	10.167261	777.300
FBtr0306608	15264	15090.410	0.382288	44.359
FBtr0082212	15086	14912.410	0.251096	28.793
FBtr0347211	15585	15411.410	0.287455	34.065
FBtr0082209	15312	15138.410	0.251331	29.256
FBtr0347212	15030	14856.410	0.253921	29.007
FBtr0347213	15210	15036.410	0.267180	30.892
FBtr0082210	15190	15016.410	0.246013	28.406
FBtr0082208	9345	9171.410	4.171003	294.151
FBtr0082206	2806	2632.410	0.720761	14.589
FBtr0082207	10149	9975.410	4.164737	319.456
FBtr0273185	2560	2386.410	0.511122	9.379
FBtr0082213	15146	14972.410	0.248138	28.568
FBtr0078505	992	818.547	0.000000	0.000
FBtr0077250	2269	2095.410	13.083325	210.805
FBtr0310641	2220	2046.410	2.196665	34.566
FBtr0310643	2216	2042.410	4.541754	71.328
FBtr0310642	2320	2146.410	2.849209	47.025
FBtr0310644	2215	2041.410	7.152619	112.276
FBtr0345517	1217	1043.410	2.450749	19.663
FBtr0086985	724	550.676	282.528852	1196.334
FBtr0071870	1011	837.410	0.000000	0.000
FBtr0309294	1727	1553.410	2.065023	24.666
FBtr0089874	1731	1557.410	28.601573	342.520
FBtr0089873	1742	1568.410	2.475866	29.859
FBtr0332883	1592	1418.410	5.513425	60.133
FBtr0089876	1632	1458.410	112.864194	1265.694
FBtr0089875	1800	1626.410	1.606572	20.092
FBtr0089878	2118	1944.410	3.421405	51.155
FBtr0089877	1701	1527.410	13.781719	161.865
FBtr0309295	1634	1460.410	3.180007	35.710
FBtr0339193	2329	2155.410	0.844705	14.000
FBtr0076329	670	496.695	0.000000	0.000
FBtr0290247	356	182.906	39.534530	55.603
FBtr0303248	516	342.782	5.662461	14.925
FBtr0078616	2003	1829.410	0.142176	2.000
FBtr0114585	5044	4870.410	1.785093	66.853
FBtr0071439	5236	5062.410	13.430209	522.797
FBtr0112675	5794	5620.410	1.034287	44.699
FBtr0343024	5602	5428.410	0.740075	30.892
FBtr0343022	5812	5638.410	0.945909	41.011
FBtr0114584	4191	4017.410	2.080315	64.264
FBtr0343023	5978	5804.410	0.738616	32.966
FBtr0343025	5824	5650.410	0.756790	32.881
FBtr0343027	2979	2805.410	1.067275	23.023
FBtr0343026	5044	4870.410	2.209413	82.744
FBtr0072566	761	587.658	0.221300	1.000
FBtr0307018	5079	4905.410	8.218516	310.000
FBtr0307179	1822	1648.410	0.005862	0.074
FBtr0307180	1910	1736.410	0.005651	0.075
FBtr0071623	4372	4198.410	0.048487	1.565
FBtr0071622	4600	4426.410	0.065945	2.245
FBtr0330232	4796	4622.410	0.061982	2.203
FBtr0086246	2486	2312.410	1.484504	26.396
FBtr0086245	2679	2505.410	19.444670	374.604
FBtr0080290	1533	1359.410	82.709680	864.569
FBtr0114506	4060	3886.410	4.910936	146.759
FBtr0075929	4270	4096.410	3.384943	106.622
FBtr0075928	4159	3985.410	4.969255	152.285
FBtr0332043	4015	3841.410	3.025843	89.378
FBtr0332044	4018	3844.410	2.937388	86.833
FBtr0075927	4045	3871.410	10.283318	306.123
FBtr0077953	2076	1902.410	51.051427	746.801
FBtr0332569	4075	3901.410	2.310332	69.309
FBtr0074592	1132	958.410	1.899695	14.000
FBtr0332752	6441	6267.410	0.150169	7.237
FBtr0072586	6099	5925.410	0.170379	7.763
FBtr0071720	1115	941.410	0.000000	0.000
FBtr0299977	649	475.699	4.487515	16.415
FBtr0299978	587	413.753	4.898723	15.585
FBtr0071922	6392	6218.410	23.947440	1145.068
FBtr0343013	6698	6524.410	4.802412	240.932
FBtr0078917	4742	4568.410	40.423162	1420.000
FBtr0076299	2953	2779.410	0.000000	0.000
FBtr0084849	1450	1276.410	9.679224	95.000
FBtr0083241	696	522.689	0.746422	3.000
FBtr0339395	3541	3367.410	0.056183	1.455
FBtr0339397	3683	3509.410	0.053189	1.435
FBtr0300474	3178	3004.410	0.013713	0.317
FBtr0078854	4355	4181.410	0.042542	1.368
FBtr0078855	3722	3548.410	0.052423	1.430
FBtr0085644	2164	1990.410	0.065338	1.000
FBtr0072305	602	428.746	0.000000	0.000
FBtr0304646	584	410.754	0.949831	3.000
FBtr0299518	705	531.685	0.489196	2.000
FBtr0075844	1085	911.410	0.285380	2.000
FBtr0343038	2412	2238.410	1.624557	27.962
FBtr0073440	2291	2117.410	20.692680	336.911
FBtr0331741	2535	2361.410	0.976205	17.726
FBtr0331740	2445	2271.410	1.282604	22.402
FBtr0078740	974	800.560	3.251074	20.013
FBtr0113194	921	747.592	12.633800	72.626
FBtr0086040	2388	2214.410	1.456188	24.795
FBtr0307532	2425	2251.410	7.537626	130.491
FBtr0307531	2369	2195.410	5.342832	90.195
FBtr0300503	2541	2367.410	1.472184	26.800
FBtr0300502	2626	2452.410	6.853166	129.234
FBtr0307530	2487	2313.410	1.196426	21.283
FBtr0086041	2454	2280.410	2.998303	52.575
FBtr0086039	2531	2357.410	10.019635	181.627
FBtr0071293	1101	927.410	17.668755	126.000
FBtr0333855	1395	1221.410	18.014093	169.187
FBtr0076384	1555	1381.410	0.614824	6.531
FBtr0076385	1500	1326.410	0.702877	7.169
FBtr0076386	1445	1271.410	1.136763	11.113
FBtr0091954	540	366.767	0.000000	0.000
FBtr0302931	503	329.786	0.000000	0.000
FBtr0082038	2685	2511.410	0.773929	14.946
FBtr0111027	3538	3364.410	1.793703	46.404
FBtr0302693	3514	3340.410	3.406715	87.504
FBtr0111030	4635	4461.410	3.842801	131.830
FBtr0111031	2558	2384.410	0.631684	11.582
FBtr0334303	2492	2318.410	0.631945	11.266
FBtr0302695	3472	3298.410	6.790596	172.229
FBtr0334304	3624	3450.410	2.152239	57.102
FBtr0302692	10124	9950.410	2.481781	189.888
FBtr0111028	3301	3127.410	1.923219	46.249
FBtr0082037	4508	4334.410	2.887832	96.249
FBtr0082039	2619	2445.410	1.232912	23.183
FBtr0111032	10086	9912.410	2.503139	190.791
FBtr0111029	3736	3562.410	3.382827	92.665
FBtr0302694	3238	3064.410	10.716336	252.514
FBtr0344283	10080	9906.410	1.306326	99.509
FBtr0344284	2889	2715.410	0.597446	12.475
FBtr0302691	3964	3790.410	2.303219	67.130
FBtr0308605	4538	4364.410	14.399271	483.236
FBtr0308604	4734	4560.410	3.669834	128.690
FBtr0074272	4901	4727.410	13.555943	492.772
FBtr0078368	1422	1248.410	1.380748	13.255
FBtr0333453	1356	1182.410	91.040755	827.745
FBtr0086196	1385	1211.410	26.702331	248.733
FBtr0086203	1370	1196.410	0.967838	8.904
FBtr0086202	1763	1589.410	3.823669	46.731
FBtr0086197	1505	1331.410	15.260908	156.237
FBtr0086198	1531	1357.410	0.840158	8.769
FBtr0086204	1490	1316.410	1.092206	11.056
FBtr0086201	1651	1477.410	0.933855	10.609
FBtr0086199	1643	1469.410	3.781612	42.728
FBtr0300336	2155	1981.410	2.602357	39.649
FBtr0086205	1789	1615.410	2.998685	37.248
FBtr0086200	1669	1495.410	2.898985	33.335
FBtr0074436	2647	2473.410	0.052579	1.000
FBtr0072539	2616	2442.410	0.242194	4.549
FBtr0072538	2642	2468.410	0.234525	4.451
FBtr0339112	1764	1590.410	32.409648	396.348
FBtr0303713	537	363.767	0.000000	0.000
FBtr0070901	6928	6754.410	0.010874	0.565
FBtr0339770	6721	6547.410	0.011222	0.565
FBtr0339771	6778	6604.410	0.004640	0.236
FBtr0112955	7114	6940.410	0.030957	1.652
FBtr0081563	1532	1358.410	20.122230	210.184
FBtr0081460	1261	1087.410	15.132869	126.534
FBtr0335148	1335	1161.410	4.307229	38.466
FBtr0301815	5029	4855.410	0.026703	0.997
FBtr0084098	4792	4618.410	0.028244	1.003
FBtr0075393	1085	911.410	172.583976	1209.503
FBtr0305569	1225	1051.410	2.298369	18.582
FBtr0305570	1548	1374.410	0.914664	9.667
FBtr0075394	1648	1474.410	6.372611	72.248
FBtr0301276	3970	3796.410	4.973335	145.182
FBtr0306017	4168	3994.410	1.393653	42.806
FBtr0333086	5420	5246.410	1.034155	41.720
FBtr0081504	3724	3550.410	1.471689	40.178
FBtr0081503	3973	3799.410	25.617227	748.413
FBtr0333087	5171	4997.410	0.642816	24.702
FBtr0083984	4416	4242.410	0.061309	2.000
FBtr0301457	4834	4660.410	4.777410	171.202
FBtr0081524	4276	4102.410	3.365386	106.161
FBtr0301458	3928	3754.410	3.918470	113.123
FBtr0301459	4837	4663.410	4.651591	166.801
FBtr0301461	4276	4102.410	4.197620	132.414
FBtr0301460	4349	4175.410	3.098670	99.487
FBtr0081525	3837	3663.410	9.173952	258.425
FBtr0301463	3832	3658.410	19.534179	549.516
FBtr0081527	3300	3126.410	1.161702	27.928
FBtr0301462	3830	3656.410	10.738117	301.909
FBtr0301464	4068	3894.410	7.180520	215.026
FBtr0310444	1499	1325.410	14.101767	143.720
FBtr0071510	1716	1542.410	3.048990	36.162
FBtr0072332	2070	1896.410	27.704875	404.000
FBtr0083147	6970	6796.410	33.658384	1759.000
FBtr0084878	1803	1629.410	79.334684	994.000
FBtr0074297	1628	1454.410	0.000000	0.000
FBtr0076379	1354	1180.410	0.000000	0.000
FBtr0070759	2124	1950.410	0.207801	3.116
FBtr0302222	421	247.847	0.000000	0.000
FBtr0331940	937	763.591	0.000000	0.000
FBtr0085502	837	663.623	0.000000	0.000
FBtr0346340	1240	1066.410	0.000000	0.000
FBtr0332595	1652	1478.410	0.000000	0.000
FBtr0077417	1279	1105.410	0.000000	0.000
FBtr0072720	2273	2099.410	0.000000	0.000
FBtr0075765	749	575.665	0.000000	0.000
FBtr0086939	2992	2818.410	3.308674	71.705
FBtr0340216	2814	2640.410	2.978126	60.465
FBtr0086938	2829	2655.410	42.432232	866.404
FBtr0306824	619	445.736	0.000000	0.000
FBtr0306823	569	395.757	0.000000	0.000
FBtr0332995	952	778.586	1.002194	6.000
FBtr0113049	453	279.820	0.000000	0.000
FBtr0085194	604	430.745	0.603907	2.000
FBtr0077814	813	639.637	19.315110	95.000
FBtr0333430	2263	2089.410	26.095694	419.262
FBtr0072842	2453	2279.410	1.069076	18.738
FBtr0071342	1853	1679.410	28.738313	371.117
FBtr0309089	4262	4088.410	8.072331	253.774
FBtr0076486	2394	2220.410	17.459516	298.097
FBtr0309088	2778	2604.410	4.206584	84.243
FBtr0075050	1785	1611.410	22.516726	279.000
FBtr0083327	2200	2026.410	0.000000	0.000
FBtr0333606	1711	1537.410	2.057234	24.320
FBtr0071268	1229	1055.410	13.391677	108.680
FBtr0078598	1135	961.410	0.000000	0.000
FBtr0072655	3109	2935.410	0.015133	0.342
FBtr0072657	3036	2862.410	0.015498	0.341
FBtr0073535	541	367.766	119.331548	337.458
FBtr0343586	673	499.695	6.907605	26.542
FBtr0305013	7161	6987.410	0.046079	2.476
FBtr0305009	9464	9290.410	0.028202	2.015
FBtr0305011	9700	9526.410	0.027386	2.006
FBtr0344631	8568	8394.410	0.025434	1.642
FBtr0305010	9574	9400.410	0.027815	2.011
FBtr0305012	6854	6680.410	0.010771	0.553
FBtr0082771	1434	1260.410	0.825440	8.000
FBtr0074046	1653	1479.410	71.995020	819.000
FBtr0086658	1450	1276.410	15.082918	148.036
FBtr0301862	1876	1702.410	9.857169	129.036
FBtr0301861	1770	1596.410	7.427976	91.182
FBtr0086657	1340	1166.410	19.706359	176.746
FBtr0082085	1264	1090.410	17.126790	143.601
FBtr0345709	1765	1591.410	1.915211	23.436
FBtr0070478	1645	1471.410	7.915982	89.564
FBtr0342745	1285	1111.410	1.864888	15.937
FBtr0074132	842	668.619	18.101026	93.063
FBtr0084280	1128	954.410	92.657613	680.000
FBtr0072353	582	408.754	0.000000	0.000
FBtr0345705	1946	1772.410	0.073071	0.996
FBtr0070658	1911	1737.410	0.075162	1.004
FBtr0085163	3558	3384.410	61.465159	1599.576
FBtr0336732	1086	912.410	26.484286	185.811
FBtr0071985	1174	1000.410	1.580714	12.160
FBtr0299938	2089	1915.410	24.510520	361.000
FBtr0072559	1035	861.410	114.437009	758.000
FBtr0085149	1072	898.410	0.000000	0.000
FBtr0334287	5606	5432.410	0.346425	14.471
FBtr0334290	8309	8135.410	0.043920	2.747
FBtr0334291	7481	7307.410	0.038477	2.162
FBtr0334288	3037	2863.410	0.133414	2.938
FBtr0334285	7376	7202.410	0.039178	2.170
FBtr0334289	2713	2539.410	0.073464	1.434
FBtr0334286	8811	8637.410	0.324385	21.545
FBtr0334292	14849	14675.410	0.131004	14.783
FBtr0334293	8282	8108.410	0.044109	2.750
FBtr0080733	1560	1386.410	0.000000	0.000
FBtr0433529	2658	2484.410	0.857971	16.390
FBtr0347107	2349	2175.410	0.740886	12.393
FBtr0329977	5754	5580.410	4.645836	199.353
FBtr0290010	5745	5571.410	33.615477	1440.116
FBtr0329974	5934	5760.410	15.135641	670.420
FBtr0329975	6012	5838.410	2.996918	134.543
FBtr0329976	5797	5623.410	3.112053	134.567
FBtr0083781	1820	1646.410	32.543654	412.000
FBtr0073552	3247	3073.410	1.636835	38.683
FBtr0332955	3196	3022.410	1.426899	33.162
FBtr0073553	3008	2834.410	9.367094	204.155
FBtr0307515	965	791.570	0.000000	0.000
FBtr0300327	2819	2645.410	3.529728	71.800
FBtr0273248	3362	3188.410	6.569413	161.062
FBtr0273250	3344	3170.410	2.226545	54.280
FBtr0333347	2605	2431.410	3.128683	58.494
FBtr0273247	3749	3575.410	0.476830	13.109
FBtr0333348	3001	2827.410	1.989491	43.254
FBtr0079320	1655	1481.410	1.507441	17.172
FBtr0333350	1587	1413.410	1.185391	12.883
FBtr0084845	2796	2622.410	0.728641	14.693
FBtr0445188	3337	3163.410	0.013427	0.327
FBtr0445189	3291	3117.410	0.013614	0.326
FBtr0343224	6587	6413.410	0.003923	0.193
FBtr0300012	6560	6386.410	0.009197	0.452
FBtr0347408	6647	6473.410	0.009074	0.452
FBtr0347409	6665	6491.410	0.009049	0.452
FBtr0304843	6200	6026.410	0.009743	0.451
FBtr0302493	893	719.598	0.866636	4.795
FBtr0075515	1140	966.410	0.162109	1.205
FBtr0070780	1241	1067.410	46.826883	384.343
FBtr0345785	1892	1718.410	0.353428	4.670
FBtr0079191	595	421.748	0.090462	0.293
FBtr0343125	575	401.756	214.195502	661.707
FBtr0346740	942	768.590	0.000000	0.000
FBtr0078584	899	725.597	0.000000	0.000
FBtr0071747	1682	1508.410	14.491357	168.082
FBtr0071746	1629	1455.410	24.408737	273.164
FBtr0342965	1007	833.410	0.117638	0.754
FBtr0073160	2408	2234.410	6.635124	114.000
FBtr0085428	1910	1736.410	0.227969	3.044
FBtr0085427	2255	2081.410	0.283496	4.537
FBtr0333187	2132	1958.410	0.359842	5.419
FBtr0085670	1949	1775.410	0.000000	0.000
FBtr0300658	1970	1796.410	7.862282	108.604
FBtr0339298	1913	1739.410	0.918576	12.286
FBtr0300659	1887	1713.410	15.683438	206.631
FBtr0081612	5006	4832.410	3.543414	131.668
FBtr0334674	5196	5022.410	0.649985	25.102
FBtr0300495	5327	5153.410	0.436379	17.292
FBtr0081613	4823	4649.410	2.407666	86.077
FBtr0334677	6029	5855.410	1.092776	49.202
FBtr0113200	4906	4732.410	1.090160	39.670
FBtr0330367	5420	5246.410	0.457596	18.460
FBtr0334676	5324	5150.410	0.460973	18.256
FBtr0081614	3883	3709.410	11.671353	332.904
FBtr0334673	4850	4676.410	1.852285	66.606
FBtr0334675	5100	4926.410	0.661797	25.070
FBtr0334672	5033	4859.410	2.507439	93.693
FBtr0088471	3768	3594.410	0.513728	14.199
FBtr0301662	3755	3581.410	0.524008	14.431
FBtr0088473	3893	3719.410	0.432535	12.371
FBtr0299958	966	792.569	17.185730	104.736
FBtr0084030	591	417.750	0.006995	0.022
FBtr0082531	5206	5032.410	3.203771	123.974
FBtr0333819	4894	4720.410	2.948605	107.026
FBtr0305599	2012	1838.410	0.000000	0.000
FBtr0071387	1413	1239.410	0.104928	1.000
FBtr0087907	3082	2908.410	0.536578	12.000
FBtr0331434	536	362.768	2.773091	7.735
FBtr0077438	557	383.762	47.715547	140.804
FBtr0331435	557	383.762	0.041274	0.122
FBtr0301839	9373	9199.410	7.324840	518.145
FBtr0300337	7372	7198.410	1.061585	58.760
FBtr0301838	9178	9004.410	29.290429	2028.028
FBtr0301837	9544	9370.410	31.950931	2302.158
FBtr0084092	1855	1681.410	0.025857	0.334
FBtr0332438	1803	1629.410	0.026602	0.333
FBtr0300061	1758	1584.410	0.027282	0.332
FBtr0306238	6533	6359.410	0.823624	40.275
FBtr0087256	5247	5073.410	1.248575	48.709
FBtr0087258	5793	5619.410	52.889268	2285.342
FBtr0087257	4998	4824.410	39.446599	1463.345
FBtr0303240	1032	858.410	2.726999	18.000
FBtr0113134	3526	3352.410	0.310342	8.000
FBtr0079268	2030	1856.410	54.004592	770.899
FBtr0079269	1921	1747.410	0.789127	10.603
FBtr0339787	2064	1890.410	2.166862	31.498
FBtr0083913	2907	2733.410	7.471520	157.039
FBtr0308818	3283	3109.410	0.000000	0.000
FBtr0087310	1945	1771.410	0.000000	0.000
FBtr0308817	2094	1920.410	0.000000	0.000
FBtr0088705	1629	1455.410	0.714845	8.000
FBtr0070071	2038	1864.410	14.090196	202.000
FBtr0343318	3537	3363.410	1.827043	47.252
FBtr0343317	3494	3320.410	7.345764	187.552
FBtr0074530	3075	2901.410	4.379577	97.709
FBtr0074531	3019	2845.410	21.792232	476.804
FBtr0070600	2050	1876.410	40.623413	586.134
FBtr0333397	1028	854.410	19.308487	126.855
FBtr0072743	1487	1313.410	0.857084	8.656
FBtr0445176	2188	2014.410	0.239850	3.715
FBtr0082761	447	273.823	0.000000	0.000
FBtr0086696	1453	1279.410	18.296579	180.000
FBtr0346721	1710	1536.410	0.000000	0.000
FBtr0332893	4612	4438.410	0.732647	25.004
FBtr0332894	4754	4580.410	0.527050	18.563
FBtr0070959	7047	6873.410	0.998901	52.794
FBtr0332892	4433	4259.410	1.104692	36.181
FBtr0332182	1272	1098.410	0.000000	0.000
FBtr0081303	1026	852.410	0.000000	0.000
FBtr0089431	2380	2206.410	0.956768	16.233
FBtr0089437	2387	2213.410	0.902673	15.363
FBtr0089432	2283	2109.410	68.602810	1112.746
FBtr0308091	961	787.574	6.641936	40.223
FBtr0330656	2298	2124.410	4.695137	76.697
FBtr0089433	2353	2179.410	5.382068	90.195
FBtr0089428	2184	2010.410	2.179746	33.696
FBtr0089436	1971	1797.410	0.751765	10.390
FBtr0089430	2380	2206.410	1.673337	28.390
FBtr0089434	2429	2255.410	11.720369	203.264
FBtr0089429	2293	2119.410	1.542700	25.141
FBtr0089435	2309	2135.410	2.476358	40.662
FBtr0075637	2188	2014.410	0.258237	4.000
FBtr0301735	688	514.690	10.865006	43.000
FBtr0087761	1768	1594.410	26.508823	325.000
FBtr0085731	2608	2434.410	0.000000	0.000
FBtr0081822	1309	1135.410	64.824773	565.961
FBtr0076051	1770	1596.410	0.000000	0.000
FBtr0070405	653	479.697	37.114941	136.902
FBtr0333730	597	423.748	35.630785	116.098
FBtr0079134	2627	2453.410	8.894396	167.795
FBtr0345545	2780	2606.410	1.407302	28.205
FBtr0087984	1573	1399.410	5.947605	64.000
FBtr0300689	1880	1706.410	0.066106	0.867
FBtr0300690	1802	1628.410	0.070392	0.881
FBtr0330654	1844	1670.410	0.020642	0.265
FBtr0085465	1236	1062.410	88.520284	723.149
FBtr0339148	1362	1188.410	28.080914	256.608
FBtr0071186	1242	1068.410	0.243444	2.000
FBtr0071160	1430	1256.410	0.000000	0.000
FBtr0077020	595	421.748	0.308357	1.000
FBtr0087246	2117	1943.410	3.260921	48.730
FBtr0087245	2147	1973.410	9.705180	147.270
FBtr0073081	210	38.189	0.000000	0.000
FBtr0087464	2059	1885.410	0.000000	0.000
FBtr0083839	2176	2002.410	14.792283	227.762
FBtr0071533	682	508.691	25.565442	100.000
