Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0263093	535	170	145	734	268	266	269	266	207	374	375	326	302.82	247	358	1.444	0.53	3.085	0.00203228878371325	0.0261583760065519	0.0081	0.0232	0.0176	0.0176	TRUE	0.2092
FBgn0034523	479	153	193	786	242	269	241	239	275	401	338	330	304.06	252	356	1.425	0.511	3.082	0.00205685854735735	0.0264364200307531	0.0068	0.0232	0.0162	0.0162	TRUE	0.1512
FBgn0030361	211	56	81	311	108	147	106	88	115	159	151	180	133.17	103	163	1.576	0.656	3.081	0.00206309477299645	0.0264783647594803	5e-04	0.0365	0.0243	0.0243	TRUE	0.1291
FBgn0039125	1559	604	733	2188	992	1094	785	944	1044	1116	1387	1341	1102.95	924	1281	1.388	0.473	3.078	0.00208687582627253	0.0267450402656251	0.015	0.0157	0.016	0.016	TRUE	0.2207
FBgn0083983	167	27	54	338	82	88	84	42	77	172	115	108	99.69	68	132	1.926	0.945	3.072	0.00212684627004693	0.0271790813878163	0.0799	0.0444	0.0563	0.0563	TRUE	0.8557
FBgn0030344	2476	825	872	3199	1109	1270	1247	1289	1243	1631	1551	1557	1419.66	1260	1580	1.255	0.328	3.071	0.00213388010981431	0.027229899911341	0	0.0151	0.0075	0.0075	TRUE	0.0103
FBgn0039759	9	4	10	42	17	32	5	6	14	21	24	39	18.24	8	28	3.565	1.834	3.07	0.00214013690039321	0.027231713388289	0.1397	0.1855	0.171	0.171	TRUE	1.1503
FBgn0035267	42	20	11	90	43	38	21	31	16	46	60	47	36.78	23	51	2.256	1.173	3.057	0.00223815353319996	0.0282327229733746	0.0099	0.0985	0.0722	0.0722	TRUE	0.3911
FBgn0039006	1071	359	366	1492	489	557	539	561	522	761	684	683	624.91	541	709	1.315	0.395	3.056	0.0022409941778574	0.0282327229733746	0.0018	0.0179	0.0103	0.0103	TRUE	0.0519
FBgn0033924	747	203	226	929	337	369	376	317	322	474	471	452	402.15	338	466	1.367	0.451	3.055	0.00224943884461928	0.028259170365337	0.0033	0.0207	0.013	0.013	TRUE	0.1246
FBgn0037717	806	285	343	1079	458	519	406	445	489	550	641	636	527.84	447	609	1.365	0.449	3.056	0.00224666751871581	0.028259170365337	0.0068	0.0188	0.0134	0.0134	TRUE	0.0911
FBgn0035167	107	55	51	211	80	127	54	86	73	108	112	156	97.94	71	125	1.796	0.845	3.055	0.0022533997041957	0.0282690579792551	0.0397	0.045	0.043	0.043	TRUE	0.5518
FBgn0032422	45	22	20	86	59	50	23	34	28	44	83	61	45.53	28	63	2.212	1.145	3.051	0.00227703746802363	0.0284853549546158	0.0601	0.082	0.0737	0.0737	TRUE	0.1322
FBgn0051324	1569	569	571	2079	801	840	790	889	814	1060	1120	1030	950.53	831	1070	1.29	0.367	3.047	0.00231513250723896	0.0288807916554306	0.0015	0.0162	0.0093	0.0093	TRUE	0.0427
FBgn0031018	58	24	13	122	42	46	29	38	19	62	59	56	43.76	29	59	2.088	1.062	3.039	0.00237305295752423	0.0295619338358998	0	0.0848	0.0605	0.0605	TRUE	0.36
FBgn0020633	2983	1040	1204	3615	1648	1846	1502	1625	1716	1843	2305	2263	1875.73	1614	2137	1.323	0.404	3.034	0.0024097780546813	0.0299356947462292	0.0085	0.0145	0.0122	0.0122	TRUE	0.1798
FBgn0264743	2359	892	946	3354	1172	1361	1188	1394	1348	1710	1639	1668	1491.31	1310	1672	1.28	0.357	3.03	0.00244818098615027	0.0303281613958838	0.0032	0.015	0.0092	0.0092	TRUE	0.0848
FBgn0086532	2510	958	1100	3441	1423	1582	1264	1497	1567	1755	1990	1939	1668.8	1443	1895	1.315	0.395	3.023	0.00250042174704242	0.0308466303144894	0.0073	0.0147	0.0116	0.0116	TRUE	0.1488
FBgn0036449	3138	886	951	3766	1269	1510	1581	1385	1355	1920	1775	1851	1644.39	1440	1849	1.282	0.358	3.019	0.00253727826799047	0.0311717759075739	0.0035	0.0148	0.0095	0.0095	TRUE	0.0921
FBgn0087041	327	97	136	521	167	198	165	152	194	266	234	243	208.67	170	248	1.462	0.548	3.015	0.00257163219343954	0.0314204772935062	0.0032	0.0279	0.0185	0.0185	TRUE	0.1348
FBgn0032805	337	91	92	625	156	155	170	142	131	319	218	190	194.99	148	242	1.642	0.715	3.012	0.00259866393938618	0.031707259874127	0.0439	0.029	0.0348	0.0348	TRUE	0.9232
FBgn0040238	3223	1204	1199	4308	1537	1817	1623	1882	1708	2197	2150	2227	1964.5	1738	2191	1.263	0.337	3.006	0.00264790629449745	0.0321758545226314	0.0023	0.0144	0.0085	0.0085	TRUE	0.0621
FBgn0000579	13023	5253	5575	16560	8184	9206	6559	8209	7944	8445	11447	11284	8981.23	7571	10392	1.373	0.457	2.997	0.00273008090954767	0.0330656241960365	0.0199	0.0132	0.0166	0.0166	TRUE	0.3299
FBgn0000346	152	47	45	205	84	113	77	73	64	105	117	139	95.78	71	120	1.661	0.732	2.994	0.00275650293279172	0.0332685252335716	0	0.0457	0.0312	0.0312	TRUE	0.1759
FBgn0039590	2420	942	797	3108	1233	1433	1219	1472	1136	1585	1725	1756	1482.09	1276	1689	1.324	0.405	2.992	0.0027692016864048	0.0333765621391172	0.0099	0.015	0.0125	0.0125	TRUE	0.2099
FBgn0026415	69	19	32	129	57	53	35	30	46	66	80	65	53.42	37	70	1.91	0.934	2.988	0.00280887134679935	0.0338089420080295	4e-04	0.0718	0.0484	0.0484	TRUE	0.2344
FBgn0024841	1401	414	487	1591	682	754	706	647	694	811	954	924	789.32	682	896	1.309	0.388	2.982	0.00286368100665882	0.0343294841538494	0.004	0.0168	0.0108	0.0108	TRUE	0.0879
FBgn0004597	437	161	188	667	232	294	220	252	268	340	324	360	294.09	247	341	1.397	0.482	2.974	0.00294274958009556	0.0352299334810634	0.0038	0.0236	0.0152	0.0152	TRUE	0.1198
FBgn0053105	1060	190	315	1596	472	450	534	297	449	814	660	552	550.87	427	675	1.577	0.657	2.973	0.00294868213657696	0.0352535728731422	0.0558	0.0186	0.0331	0.0331	TRUE	0.4162
FBgn0036893	267	96	92	391	139	173	134	150	131	199	194	212	170.24	138	202	1.463	0.549	2.966	0.00301729985689229	0.0359292644723791	0	0.0313	0.0182	0.0182	TRUE	0.0437
FBgn0261931	2088	796	746	2682	1036	1246	1052	1244	1063	1368	1449	1527	1283.75	1120	1448	1.295	0.373	2.966	0.00301640382696796	0.0359292644723791	0.005	0.0153	0.0105	0.0105	TRUE	0.1091
FBgn0027945	395	95	99	557	150	220	199	148	141	284	210	270	208.66	163	255	1.549	0.632	2.965	0.00303067507441431	0.0360403509850577	0.0264	0.0279	0.0273	0.0273	TRUE	0.4695
FBgn0037369	495	147	163	620	247	264	249	230	232	316	345	324	282.75	237	328	1.376	0.461	2.961	0.00306419012645934	0.0363903219418311	0	0.024	0.0136	0.0136	TRUE	0.0272
FBgn0046258	4	3	6	44	12	15	2	5	9	22	17	18	12.14	5	19	4.25	2.088	2.958	0.00309809595511161	0.0367439955688137	0.0741	0.2723	0.2183	0.2183	TRUE	1.5719
FBgn0031070	1007	465	492	1447	777	857	507	727	701	738	1087	1050	801.67	645	958	1.488	0.574	2.952	0.00315639869644473	0.0372580240248873	0.0398	0.0168	0.0258	0.0258	TRUE	0.5022
FBgn0051495	79	18	32	159	56	48	40	28	46	81	78	59	55.29	38	73	1.916	0.938	2.952	0.00315816864699562	0.0372580240248873	0.0133	0.0698	0.0516	0.0516	TRUE	0.2432
FBgn0085810	12	1	9	123	22	5	6	2	13	63	31	6	20.01	7	33	4.974	2.315	2.95	0.00318263034596526	0.0374969424490907	0.7593	0.1703	0.3479	0.3479	TRUE	0.0979
FBgn0013347	1175	265	370	1584	467	579	592	414	527	808	653	710	617.29	511	724	1.411	0.497	2.948	0.00319893741349487	0.0375896247255921	0.0188	0.0179	0.0187	0.0187	TRUE	0.304
FBgn0050100	387	85	141	588	171	219	195	133	201	300	239	268	222.68	176	269	1.522	0.606	2.948	0.00319626418920451	0.0375896247255921	0.0222	0.027	0.0254	0.0254	TRUE	0.4219
FBgn0011770	463	135	201	694	245	272	233	211	286	354	343	333	293.42	243	343	1.414	0.499	2.946	0.00321397671065583	0.0377165883554828	0.0051	0.0236	0.0169	0.0169	TRUE	0.2318
FBgn0026380	1898	632	788	2405	1064	1071	956	988	1123	1226	1488	1313	1182.29	1022	1342	1.313	0.393	2.94	0.00328496152246357	0.0383978905735618	0.0074	0.0155	0.0119	0.0119	TRUE	0.1067
FBgn0035076	40	9	20	77	33	47	20	14	28	39	46	58	34.29	21	48	2.261	1.177	2.939	0.00329277823895993	0.038438762482852	0.0249	0.1047	0.0791	0.0791	TRUE	0.3247
FBgn0052185	34	9	7	71	24	29	17	14	10	36	34	36	24.41	14	35	2.475	1.307	2.935	0.00333457396142399	0.0387742170684118	0	0.1419	0.0914	0.0914	TRUE	0.3803
FBgn0265102	180	80	75	313	147	119	91	125	107	160	206	146	138.94	108	171	1.599	0.677	2.929	0.00339948491743891	0.0393236521553615	0.0216	0.0355	0.0303	0.0303	TRUE	0.3113
FBgn0030966	372	134	158	460	266	288	187	209	225	235	372	353	263.59	207	320	1.538	0.621	2.924	0.00345144055851003	0.0397697038223142	0.0332	0.0248	0.0282	0.0282	TRUE	0.6855
FBgn0012037	1335	427	582	1757	678	859	672	667	829	896	948	1053	844.35	723	966	1.336	0.418	2.916	0.00354106141667253	0.0405923217996168	0.0097	0.0166	0.0135	0.0135	TRUE	0.1886
FBgn0038049	1026	422	513	1523	652	801	517	660	731	777	912	982	762.93	636	890	1.404	0.49	2.912	0.00359226398508224	0.0410665959556438	0.0215	0.017	0.0189	0.0189	TRUE	0.3425
FBgn0283545	41	13	11	73	37	33	21	20	16	37	52	40	31.01	19	43	2.233	1.159	2.911	0.00360087700026471	0.0410665959556438	0	0.1144	0.0746	0.0746	TRUE	0.1961
FBgn0039696	1181	394	451	1430	606	687	595	616	643	729	848	842	712.01	618	806	1.304	0.383	2.91	0.00360914782586274	0.0411082860421476	0.0038	0.0173	0.0109	0.0109	TRUE	0.0895
FBgn0030467	1423	462	554	1796	705	766	717	722	789	916	986	939	844.82	743	947	1.275	0.351	2.906	0.00366604318380787	0.0415438252394106	0.001	0.0166	0.0092	0.0092	TRUE	0.0344
FBgn0037852	1363	416	474	1608	623	715	686	650	675	820	871	876	763.29	670	856	1.273	0.348	2.906	0.00366185617895306	0.0415438252394106	0	0.017	0.0089	0.0089	TRUE	0.0174
FBgn0004872	1680	562	532	2629	805	766	846	878	758	1341	1126	939	981.32	827	1135	1.374	0.459	2.903	0.00369908171310772	0.041811828450064	0.0169	0.0161	0.0169	0.0169	TRUE	0.1713
FBgn0051125	41	9	10	71	31	32	21	14	14	36	43	39	27.96	16	39	2.319	1.214	2.901	0.00371561126699417	0.0418393799685424	0	0.1255	0.0819	0.0819	TRUE	0.4539
FBgn0261811	7571	2891	2444	9863	3824	4003	3813	4518	3482	5030	5348	4906	4516.37	3938	5095	1.294	0.372	2.902	0.00371328730226123	0.0418393799685424	0.0097	0.0135	0.0116	0.0116	TRUE	0.1992
FBgn0053969	524	176	246	798	296	334	264	275	351	407	414	409	353.3	297	410	1.39	0.476	2.9	0.00372750408415202	0.0419203016130581	0.0083	0.0218	0.0162	0.0162	TRUE	0.2706
FBgn0259683	253	55	68	374	116	122	127	86	97	191	162	150	135.46	103	168	1.598	0.677	2.896	0.00378278701287448	0.0423814892121673	0.023	0.0361	0.0311	0.0311	TRUE	0.5018
FBgn0260768	293	74	99	378	149	164	148	116	141	193	208	201	167.74	135	201	1.472	0.557	2.892	0.00382913446654137	0.0428272007666169	0	0.0316	0.0202	0.0202	TRUE	0.132
FBgn0053138	2153	912	1059	2996	1484	1685	1084	1425	1509	1528	2076	2065	1614.55	1339	1890	1.412	0.498	2.884	0.0039263346030813	0.0437695398118212	0.0269	0.0148	0.0207	0.0207	TRUE	0.3468
FBgn0034139	36	10	17	74	29	41	18	16	24	38	41	50	31.09	19	43	2.215	1.148	2.876	0.00402972057485007	0.0448098890888759	0	0.1142	0.0751	0.0751	TRUE	0.1733
FBgn0026084	1793	397	430	2322	666	792	903	620	613	1184	932	971	870.42	712	1029	1.44	0.526	2.872	0.00408038611631164	0.0452039790273479	0.0339	0.0165	0.0229	0.0229	TRUE	0.6814
FBgn0060296	148	40	57	269	83	83	75	63	81	137	116	102	95.54	73	118	1.634	0.708	2.851	0.00435439562115245	0.0477642879280848	0.0114	0.0458	0.0327	0.0327	TRUE	0.2372
FBgn0034564	584	161	197	710	261	327	294	252	281	362	365	401	325.73	276	376	1.356	0.439	2.848	0.00440084796060558	0.048153672332008	0.0019	0.0225	0.0138	0.0138	TRUE	0.058
FBgn0053193	505	193	191	629	298	364	254	302	272	321	417	446	335.31	276	395	1.428	0.514	2.848	0.00440611237797087	0.048153672332008	0.0171	0.0222	0.0201	0.0201	TRUE	0.342
FBgn0053199	839	281	345	1268	387	491	423	439	492	647	541	602	523.83	451	597	1.33	0.411	2.847	0.00441951308088949	0.0482149419467057	0.0054	0.0189	0.0129	0.0129	TRUE	0.0742
FBgn0038107	2179	701	947	2710	1137	1422	1097	1096	1349	1382	1590	1743	1376.26	1181	1572	1.331	0.412	2.844	0.00445602010143741	0.0485205024981699	0.0132	0.0151	0.0143	0.0143	TRUE	0.1831
